index,label,prediction_set,set_size,uncertainty_score,correct
2690,5,[5],1,1.0,True
2691,0,[0],1,1.0,True
2692,6,[6],1,1.0,True
2693,8,[8],1,1.0,True
2694,5,[3],1,1.0,False
2695,6,[6],1,1.0,True
2696,4,[4],1,1.0,True
2697,8,[8],1,1.0,True
2698,0,[0],1,1.0,True
2699,1,[1],1,1.0,True
2700,4,[4],1,1.0,True
2701,2,[2],1,1.0,True
2702,8,[8],1,1.0,True
2703,9,[9],1,1.0,True
2704,7,[7],1,1.0,True
2705,0,[0],1,1.0,True
2706,6,[],0,0.0,False
2707,8,[8],1,1.0,True
2708,8,[8],1,1.0,True
2709,1,[1],1,1.0,True
2710,0,[0],1,1.0,True
2711,3,[],0,0.0,False
2712,3,[5],1,1.0,False
2713,7,[7],1,1.0,True
2714,7,[7],1,1.0,True
2715,6,[6],1,1.0,True
2716,8,[8],1,1.0,True
2717,3,[5],1,1.0,False
2718,2,[2],1,1.0,True
2719,4,[4],1,1.0,True
2720,5,[5],1,1.0,True
2721,5,[5],1,1.0,True
2722,4,[4],1,1.0,True
2723,7,[7],1,1.0,True
2724,3,[],0,0.0,False
2725,3,[3],1,1.0,True
2726,6,[6],1,1.0,True
2727,5,[5],1,1.0,True
2728,3,[3],1,1.0,True
2729,1,[1],1,1.0,True
2730,0,[0],1,1.0,True
2731,9,[9],1,1.0,True
2732,1,[1],1,1.0,True
2733,5,[5],1,1.0,True
2734,5,[5],1,1.0,True
2735,3,[],0,0.0,False
2736,4,[4],1,1.0,True
2737,8,[8],1,1.0,True
2738,2,[2],1,1.0,True
2739,6,[6],1,1.0,True
2740,8,[8],1,1.0,True
2741,0,[0],1,1.0,True
2742,2,[4],1,1.0,False
2743,7,[7],1,1.0,True
2744,7,[7],1,1.0,True
2745,8,[8],1,1.0,True
2746,9,[9],1,1.0,True
2747,2,[2],1,1.0,True
2748,0,[],0,0.0,False
2749,7,[7],1,1.0,True
2750,2,[2],1,1.0,True
2751,4,[4],1,1.0,True
2752,0,[0],1,1.0,True
2753,9,[9],1,1.0,True
2754,1,[1],1,1.0,True
2755,1,[1],1,1.0,True
2756,7,[7],1,1.0,True
2757,7,[5],1,1.0,False
2758,1,[1],1,1.0,True
2759,4,[4],1,1.0,True
2760,6,[6],1,1.0,True
2761,0,[0],1,1.0,True
2762,9,[1],1,1.0,False
2763,0,[0],1,1.0,True
2764,9,[],0,0.0,False
2765,5,[5],1,1.0,True
2766,7,[],0,0.0,False
2767,3,[5],1,1.0,False
2768,4,[4],1,1.0,True
2769,3,[3],1,1.0,True
2770,3,[5],1,1.0,False
2771,6,[6],1,1.0,True
2772,3,[3],1,1.0,True
2773,1,[1],1,1.0,True
2774,4,[4],1,1.0,True
2775,5,[5],1,1.0,True
2776,2,[2],1,1.0,True
2777,1,[1],1,1.0,True
2778,3,[3],1,1.0,True
2779,9,[9],1,1.0,True
2780,2,[2],1,1.0,True
2781,1,[1],1,1.0,True
2782,2,[2],1,1.0,True
2783,4,[4],1,1.0,True
2784,2,[2],1,1.0,True
2785,6,[6],1,1.0,True
2786,8,[8],1,1.0,True
2787,3,[3],1,1.0,True
2788,9,[9],1,1.0,True
2789,9,[9],1,1.0,True
2790,8,[8],1,1.0,True
2791,9,[9],1,1.0,True
2792,5,[5],1,1.0,True
2793,2,[],0,0.0,False
2794,1,[1],1,1.0,True
2795,7,[7],1,1.0,True
2796,5,[5],1,1.0,True
2797,6,[6],1,1.0,True
2798,7,[7],1,1.0,True
2799,0,[0],1,1.0,True
2800,9,[9],1,1.0,True
2801,8,[8],1,1.0,True
2802,3,[3],1,1.0,True
2803,3,[3],1,1.0,True
2804,4,[2],1,1.0,False
2805,3,[3],1,1.0,True
2806,9,[9],1,1.0,True
2807,3,[3],1,1.0,True
2808,7,[7],1,1.0,True
2809,2,[2],1,1.0,True
2810,9,[9],1,1.0,True
2811,4,[4],1,1.0,True
2812,6,[6],1,1.0,True
2813,4,[4],1,1.0,True
2814,8,[8],1,1.0,True
2815,4,[],0,0.0,False
2816,0,[0],1,1.0,True
2817,6,[4],1,1.0,False
2818,4,[4],1,1.0,True
2819,4,[],0,0.0,False
2820,6,[6],1,1.0,True
2821,0,[0],1,1.0,True
2822,0,[0],1,1.0,True
2823,2,[2],1,1.0,True
2824,7,[4],1,1.0,False
2825,5,[5],1,1.0,True
2826,3,[3],1,1.0,True
2827,1,[1],1,1.0,True
2828,6,[6],1,1.0,True
2829,4,[4],1,1.0,True
2830,3,[3],1,1.0,True
2831,9,[9],1,1.0,True
2832,3,[3],1,1.0,True
2833,2,[2],1,1.0,True
2834,1,[1],1,1.0,True
2835,1,[1],1,1.0,True
2836,9,[9],1,1.0,True
2837,5,[5],1,1.0,True
2838,7,[7],1,1.0,True
2839,1,[1],1,1.0,True
2840,2,[2],1,1.0,True
2841,3,[3],1,1.0,True
2842,9,[9],1,1.0,True
2843,8,[8],1,1.0,True
2844,7,[7],1,1.0,True
2845,2,[2],1,1.0,True
2846,7,[7],1,1.0,True
2847,0,[0],1,1.0,True
2848,3,[3],1,1.0,True
2849,9,[9],1,1.0,True
2850,8,[8],1,1.0,True
2851,5,[5],1,1.0,True
2852,1,[1],1,1.0,True
2853,1,[],0,0.0,False
2854,7,[7],1,1.0,True
2855,2,[2],1,1.0,True
2856,7,[7],1,1.0,True
2857,9,[9],1,1.0,True
2858,2,[2],1,1.0,True
2859,2,[2],1,1.0,True
2860,7,[7],1,1.0,True
2861,5,[5],1,1.0,True
2862,0,[0],1,1.0,True
2863,9,[9],1,1.0,True
2864,6,[6],1,1.0,True
2865,8,[8],1,1.0,True
2866,9,[9],1,1.0,True
2867,9,[9],1,1.0,True
2868,1,[],0,0.0,False
2869,0,[0],1,1.0,True
2870,0,[0],1,1.0,True
2871,0,[0],1,1.0,True
2872,7,[7],1,1.0,True
2873,6,[6],1,1.0,True
2874,3,[3],1,1.0,True
2875,5,[5],1,1.0,True
2876,7,[7],1,1.0,True
2877,3,[],0,0.0,False
2878,6,[6],1,1.0,True
2879,5,[5],1,1.0,True
2880,4,[4],1,1.0,True
2881,4,[4],1,1.0,True
2882,1,[1],1,1.0,True
2883,7,[7],1,1.0,True
2884,3,[3],1,1.0,True
2885,9,[9],1,1.0,True
2886,7,[7],1,1.0,True
2887,7,[3],1,1.0,False
2888,4,[4],1,1.0,True
2889,6,[6],1,1.0,True
2890,3,[3],1,1.0,True
2891,7,[7],1,1.0,True
2892,4,[4],1,1.0,True
2893,6,[6],1,1.0,True
2894,5,[5],1,1.0,True
2895,2,[2],1,1.0,True
2896,8,[8],1,1.0,True
2897,9,[9],1,1.0,True
2898,8,[8],1,1.0,True
2899,3,[3],1,1.0,True
2900,0,[0],1,1.0,True
2901,9,[9],1,1.0,True
2902,3,[3],1,1.0,True
2903,9,[9],1,1.0,True
2904,8,[8],1,1.0,True
2905,0,[2],1,1.0,False
2906,4,[4],1,1.0,True
2907,4,[4],1,1.0,True
2908,0,[0],1,1.0,True
2909,3,[3],1,1.0,True
2910,4,[4],1,1.0,True
2911,5,[],0,0.0,False
2912,2,[2],1,1.0,True
2913,3,[],0,0.0,False
2914,5,[5],1,1.0,True
2915,1,[1],1,1.0,True
2916,3,[3],1,1.0,True
2917,6,[6],1,1.0,True
2918,4,[4],1,1.0,True
2919,1,[1],1,1.0,True
2920,7,[7],1,1.0,True
2921,5,[5],1,1.0,True
2922,8,[8],1,1.0,True
2923,3,[3],1,1.0,True
2924,2,[2],1,1.0,True
2925,2,[0],1,1.0,False
2926,7,[7],1,1.0,True
2927,9,[9],1,1.0,True
2928,0,[0],1,1.0,True
2929,2,[],0,0.0,False
2930,7,[7],1,1.0,True
2931,5,[5],1,1.0,True
2932,0,[0],1,1.0,True
2933,5,[5],1,1.0,True
2934,8,[8],1,1.0,True
2935,0,[0],1,1.0,True
2936,0,[0],1,1.0,True
2937,3,[3],1,1.0,True
2938,4,[4],1,1.0,True
2939,4,[4],1,1.0,True
2940,9,[9],1,1.0,True
2941,8,[9],1,1.0,False
2942,5,[5],1,1.0,True
2943,7,[7],1,1.0,True
2944,9,[9],1,1.0,True
2945,5,[5],1,1.0,True
2946,3,[3],1,1.0,True
2947,6,[6],1,1.0,True
2948,4,[4],1,1.0,True
2949,2,[2],1,1.0,True
2950,3,[5],1,1.0,False
2951,5,[7],1,1.0,False
2952,5,[5],1,1.0,True
2953,3,[3],1,1.0,True
2954,9,[9],1,1.0,True
2955,5,[5],1,1.0,True
2956,2,[2],1,1.0,True
2957,2,[2],1,1.0,True
2958,8,[9],1,1.0,False
2959,0,[0],1,1.0,True
2960,0,[0],1,1.0,True
2961,2,[2],1,1.0,True
2962,8,[8],1,1.0,True
2963,1,[1],1,1.0,True
2964,9,[9],1,1.0,True
2965,0,[2],1,1.0,False
2966,2,[2],1,1.0,True
2967,4,[4],1,1.0,True
2968,3,[3],1,1.0,True
2969,6,[6],1,1.0,True
2970,0,[2],1,1.0,False
2971,9,[9],1,1.0,True
2972,7,[7],1,1.0,True
2973,9,[9],1,1.0,True
2974,5,[],0,0.0,False
2975,4,[4],1,1.0,True
2976,5,[5],1,1.0,True
2977,4,[4],1,1.0,True
2978,1,[1],1,1.0,True
2979,8,[8],1,1.0,True
2980,6,[6],1,1.0,True
2981,0,[0],1,1.0,True
2982,9,[9],1,1.0,True
2983,6,[6],1,1.0,True
2984,4,[4],1,1.0,True
2985,7,[],0,0.0,False
2986,1,[1],1,1.0,True
2987,9,[9],1,1.0,True
2988,4,[4],1,1.0,True
2989,7,[7],1,1.0,True
2990,8,[8],1,1.0,True
2991,5,[5],1,1.0,True
2992,2,[2],1,1.0,True
2993,9,[9],1,1.0,True
2994,3,[3],1,1.0,True
2995,9,[9],1,1.0,True
2996,8,[8],1,1.0,True
2997,0,[0],1,1.0,True
2998,2,[2],1,1.0,True
2999,2,[2],1,1.0,True
3000,0,[0],1,1.0,True
3001,5,[5],1,1.0,True
3002,8,[8],1,1.0,True
3003,4,[4],1,1.0,True
3004,8,[8],1,1.0,True
3005,5,[5],1,1.0,True
3006,4,[4],1,1.0,True
3007,0,[0],1,1.0,True
3008,3,[3],1,1.0,True
3009,1,[1],1,1.0,True
3010,5,[5],1,1.0,True
3011,8,[8],1,1.0,True
3012,8,[8],1,1.0,True
3013,4,[4],1,1.0,True
3014,7,[7],1,1.0,True
3015,0,[0],1,1.0,True
3016,1,[1],1,1.0,True
3017,5,[],0,0.0,False
3018,9,[9],1,1.0,True
3019,2,[2],1,1.0,True
3020,8,[8],1,1.0,True
3021,5,[5],1,1.0,True
3022,8,[8],1,1.0,True
3023,8,[8],1,1.0,True
3024,0,[0],1,1.0,True
3025,7,[7],1,1.0,True
3026,8,[8],1,1.0,True
3027,0,[0],1,1.0,True
3028,5,[5],1,1.0,True
3029,7,[7],1,1.0,True
3030,6,[6],1,1.0,True
3031,5,[5],1,1.0,True
3032,2,[2],1,1.0,True
3033,1,[1],1,1.0,True
3034,5,[],0,0.0,False
3035,4,[4],1,1.0,True
3036,9,[9],1,1.0,True
3037,9,[9],1,1.0,True
3038,2,[2],1,1.0,True
3039,0,[0],1,1.0,True
3040,4,[4],1,1.0,True
3041,9,[9],1,1.0,True
3042,6,[6],1,1.0,True
3043,7,[7],1,1.0,True
3044,3,[3],1,1.0,True
3045,2,[],0,0.0,False
3046,8,[8],1,1.0,True
3047,2,[2],1,1.0,True
3048,1,[1],1,1.0,True
3049,2,[4],1,1.0,False
3050,6,[6],1,1.0,True
3051,9,[1],1,1.0,False
3052,9,[9],1,1.0,True
3053,6,[6],1,1.0,True
3054,8,[8],1,1.0,True
3055,5,[5],1,1.0,True
3056,2,[2],1,1.0,True
3057,9,[9],1,1.0,True
3058,0,[0],1,1.0,True
3059,5,[5],1,1.0,True
3060,0,[0],1,1.0,True
3061,5,[5],1,1.0,True
3062,9,[9],1,1.0,True
3063,0,[0],1,1.0,True
3064,3,[3],1,1.0,True
3065,4,[4],1,1.0,True
3066,1,[1],1,1.0,True
3067,0,[0],1,1.0,True
3068,0,[0],1,1.0,True
3069,0,[0],1,1.0,True
3070,3,[3],1,1.0,True
3071,0,[0],1,1.0,True
3072,3,[3],1,1.0,True
3073,6,[6],1,1.0,True
3074,1,[1],1,1.0,True
3075,2,[2],1,1.0,True
3076,1,[1],1,1.0,True
3077,5,[5],1,1.0,True
3078,7,[7],1,1.0,True
3079,0,[0],1,1.0,True
3080,1,[1],1,1.0,True
3081,0,[0],1,1.0,True
3082,8,[8],1,1.0,True
3083,1,[1],1,1.0,True
3084,7,[7],1,1.0,True
3085,4,[4],1,1.0,True
3086,7,[7],1,1.0,True
3087,5,[5],1,1.0,True
3088,8,[],0,0.0,False
3089,9,[9],1,1.0,True
3090,4,[4],1,1.0,True
3091,7,[7],1,1.0,True
3092,9,[9],1,1.0,True
3093,4,[4],1,1.0,True
3094,3,[3],1,1.0,True
3095,0,[0],1,1.0,True
3096,7,[7],1,1.0,True
3097,2,[2],1,1.0,True
3098,4,[4],1,1.0,True
3099,4,[],0,0.0,False
3100,5,[5],1,1.0,True
3101,3,[3],1,1.0,True
3102,2,[3],1,1.0,False
3103,3,[],0,0.0,False
3104,8,[],0,0.0,False
3105,6,[6],1,1.0,True
3106,0,[0],1,1.0,True
3107,3,[3],1,1.0,True
3108,3,[3],1,1.0,True
3109,5,[5],1,1.0,True
3110,9,[9],1,1.0,True
3111,1,[1],1,1.0,True
3112,4,[4],1,1.0,True
3113,8,[8],1,1.0,True
3114,2,[],0,0.0,False
3115,1,[1],1,1.0,True
3116,9,[9],1,1.0,True
3117,9,[9],1,1.0,True
3118,1,[9],1,1.0,False
3119,3,[3],1,1.0,True
3120,2,[5],1,1.0,False
3121,7,[7],1,1.0,True
3122,9,[9],1,1.0,True
3123,6,[6],1,1.0,True
3124,5,[5],1,1.0,True
3125,1,[1],1,1.0,True
3126,5,[],0,0.0,False
3127,3,[3],1,1.0,True
3128,2,[2],1,1.0,True
3129,9,[9],1,1.0,True
3130,4,[4],1,1.0,True
3131,5,[5],1,1.0,True
3132,8,[8],1,1.0,True
3133,9,[9],1,1.0,True
3134,3,[3],1,1.0,True
3135,9,[9],1,1.0,True
3136,8,[8],1,1.0,True
3137,6,[1],1,1.0,False
3138,8,[8],1,1.0,True
3139,1,[1],1,1.0,True
3140,1,[1],1,1.0,True
3141,1,[1],1,1.0,True
3142,2,[2],1,1.0,True
3143,9,[9],1,1.0,True
3144,2,[2],1,1.0,True
3145,2,[2],1,1.0,True
3146,4,[4],1,1.0,True
3147,0,[0],1,1.0,True
3148,4,[4],1,1.0,True
3149,8,[8],1,1.0,True
3150,4,[4],1,1.0,True
3151,2,[2],1,1.0,True
3152,5,[5],1,1.0,True
3153,7,[7],1,1.0,True
3154,9,[9],1,1.0,True
3155,0,[0],1,1.0,True
3156,9,[9],1,1.0,True
3157,3,[3],1,1.0,True
3158,4,[4],1,1.0,True
3159,4,[4],1,1.0,True
3160,6,[6],1,1.0,True
3161,9,[9],1,1.0,True
3162,9,[9],1,1.0,True
3163,3,[3],1,1.0,True
3164,6,[6],1,1.0,True
3165,3,[3],1,1.0,True
3166,0,[0],1,1.0,True
3167,9,[9],1,1.0,True
3168,2,[2],1,1.0,True
3169,0,[0],1,1.0,True
3170,4,[4],1,1.0,True
3171,2,[],0,0.0,False
3172,2,[2],1,1.0,True
3173,5,[],0,0.0,False
3174,4,[4],1,1.0,True
3175,6,[6],1,1.0,True
3176,9,[9],1,1.0,True
3177,8,[8],1,1.0,True
3178,0,[0],1,1.0,True
3179,7,[7],1,1.0,True
3180,5,[5],1,1.0,True
3181,5,[5],1,1.0,True
3182,4,[4],1,1.0,True
3183,4,[4],1,1.0,True
3184,4,[4],1,1.0,True
3185,7,[7],1,1.0,True
3186,3,[3],1,1.0,True
3187,2,[2],1,1.0,True
3188,5,[5],1,1.0,True
3189,9,[9],1,1.0,True
3190,3,[3],1,1.0,True
3191,5,[5],1,1.0,True
3192,9,[9],1,1.0,True
3193,0,[0],1,1.0,True
3194,2,[2],1,1.0,True
3195,9,[9],1,1.0,True
3196,0,[0],1,1.0,True
3197,3,[3],1,1.0,True
3198,2,[2],1,1.0,True
3199,5,[5],1,1.0,True
3200,4,[4],1,1.0,True
3201,6,[6],1,1.0,True
3202,3,[],0,0.0,False
3203,7,[7],1,1.0,True
3204,7,[7],1,1.0,True
3205,6,[6],1,1.0,True
3206,1,[1],1,1.0,True
3207,3,[],0,0.0,False
3208,5,[5],1,1.0,True
3209,8,[],0,0.0,False
3210,4,[4],1,1.0,True
3211,3,[3],1,1.0,True
3212,1,[1],1,1.0,True
3213,3,[3],1,1.0,True
3214,7,[7],1,1.0,True
3215,8,[8],1,1.0,True
3216,0,[],0,0.0,False
3217,0,[0],1,1.0,True
3218,1,[1],1,1.0,True
3219,4,[4],1,1.0,True
3220,2,[2],1,1.0,True
3221,9,[9],1,1.0,True
3222,6,[6],1,1.0,True
3223,9,[9],1,1.0,True
3224,3,[],0,0.0,False
3225,8,[8],1,1.0,True
3226,3,[3],1,1.0,True
3227,1,[1],1,1.0,True
3228,4,[4],1,1.0,True
3229,6,[6],1,1.0,True
3230,1,[1],1,1.0,True
3231,2,[2],1,1.0,True
3232,8,[],0,0.0,False
3233,8,[8],1,1.0,True
3234,3,[3],1,1.0,True
3235,4,[4],1,1.0,True
3236,1,[1],1,1.0,True
3237,7,[7],1,1.0,True
3238,6,[6],1,1.0,True
3239,9,[9],1,1.0,True
3240,1,[1],1,1.0,True
3241,0,[0],1,1.0,True
3242,2,[2],1,1.0,True
3243,2,[2],1,1.0,True
3244,5,[3],1,1.0,False
3245,0,[0],1,1.0,True
3246,6,[6],1,1.0,True
3247,3,[3],1,1.0,True
3248,7,[7],1,1.0,True
3249,0,[0],1,1.0,True
3250,0,[0],1,1.0,True
3251,0,[0],1,1.0,True
3252,1,[1],1,1.0,True
3253,5,[7],1,1.0,False
3254,6,[6],1,1.0,True
3255,6,[6],1,1.0,True
3256,1,[1],1,1.0,True
3257,5,[5],1,1.0,True
3258,1,[1],1,1.0,True
3259,2,[2],1,1.0,True
3260,2,[2],1,1.0,True
3261,5,[5],1,1.0,True
3262,6,[6],1,1.0,True
3263,8,[8],1,1.0,True
3264,9,[9],1,1.0,True
3265,0,[0],1,1.0,True
3266,7,[7],1,1.0,True
3267,0,[0],1,1.0,True
3268,9,[9],1,1.0,True
3269,6,[6],1,1.0,True
3270,8,[8],1,1.0,True
3271,2,[2],1,1.0,True
3272,4,[4],1,1.0,True
3273,6,[6],1,1.0,True
3274,8,[8],1,1.0,True
3275,0,[0],1,1.0,True
3276,5,[5],1,1.0,True
3277,1,[1],1,1.0,True
3278,1,[1],1,1.0,True
3279,4,[4],1,1.0,True
3280,9,[9],1,1.0,True
3281,3,[],0,0.0,False
3282,5,[7],1,1.0,False
3283,4,[4],1,1.0,True
3284,6,[],0,0.0,False
3285,6,[6],1,1.0,True
3286,5,[5],1,1.0,True
3287,4,[],0,0.0,False
3288,9,[9],1,1.0,True
3289,4,[4],1,1.0,True
3290,7,[7],1,1.0,True
3291,8,[8],1,1.0,True
3292,0,[0],1,1.0,True
3293,3,[0],1,1.0,False
3294,1,[1],1,1.0,True
3295,8,[8],1,1.0,True
3296,5,[5],1,1.0,True
3297,6,[6],1,1.0,True
3298,8,[8],1,1.0,True
3299,0,[0],1,1.0,True
3300,2,[],0,0.0,False
3301,0,[0],1,1.0,True
3302,8,[8],1,1.0,True
3303,9,[9],1,1.0,True
3304,7,[7],1,1.0,True
3305,7,[7],1,1.0,True
3306,2,[],0,0.0,False
3307,8,[8],1,1.0,True
3308,0,[0],1,1.0,True
3309,7,[7],1,1.0,True
3310,0,[0],1,1.0,True
3311,8,[8],1,1.0,True
3312,4,[4],1,1.0,True
3313,2,[2],1,1.0,True
3314,8,[8],1,1.0,True
3315,7,[7],1,1.0,True
3316,6,[6],1,1.0,True
3317,0,[0],1,1.0,True
3318,7,[7],1,1.0,True
3319,7,[7],1,1.0,True
3320,4,[4],1,1.0,True
3321,7,[7],1,1.0,True
3322,6,[6],1,1.0,True
3323,5,[],0,0.0,False
3324,6,[6],1,1.0,True
3325,2,[2],1,1.0,True
3326,8,[8],1,1.0,True
3327,6,[6],1,1.0,True
3328,6,[6],1,1.0,True
3329,1,[1],1,1.0,True
3330,3,[3],1,1.0,True
3331,2,[],0,0.0,False
3332,3,[3],1,1.0,True
3333,7,[7],1,1.0,True
3334,5,[5],1,1.0,True
3335,5,[5],1,1.0,True
3336,7,[7],1,1.0,True
3337,3,[3],1,1.0,True
3338,7,[7],1,1.0,True
3339,4,[],0,0.0,False
3340,8,[8],1,1.0,True
3341,7,[7],1,1.0,True
3342,4,[4],1,1.0,True
3343,5,[5],1,1.0,True
3344,7,[7],1,1.0,True
3345,4,[4],1,1.0,True
3346,7,[7],1,1.0,True
3347,6,[6],1,1.0,True
3348,7,[7],1,1.0,True
3349,5,[5],1,1.0,True
3350,9,[9],1,1.0,True
3351,8,[8],1,1.0,True
3352,1,[1],1,1.0,True
3353,7,[7],1,1.0,True
3354,0,[0],1,1.0,True
3355,6,[6],1,1.0,True
3356,4,[4],1,1.0,True
3357,2,[],0,0.0,False
3358,9,[9],1,1.0,True
3359,0,[0],1,1.0,True
3360,5,[5],1,1.0,True
3361,9,[9],1,1.0,True
3362,6,[6],1,1.0,True
3363,5,[5],1,1.0,True
3364,1,[1],1,1.0,True
3365,6,[6],1,1.0,True
3366,8,[8],1,1.0,True
3367,3,[3],1,1.0,True
3368,4,[],0,0.0,False
3369,5,[5],1,1.0,True
3370,0,[0],1,1.0,True
3371,9,[9],1,1.0,True
3372,4,[4],1,1.0,True
3373,9,[9],1,1.0,True
3374,9,[9],1,1.0,True
3375,7,[7],1,1.0,True
3376,4,[4],1,1.0,True
3377,4,[4],1,1.0,True
3378,1,[1],1,1.0,True
3379,2,[2],1,1.0,True
3380,0,[0],1,1.0,True
3381,8,[8],1,1.0,True
3382,1,[1],1,1.0,True
3383,5,[5],1,1.0,True
3384,5,[],0,0.0,False
3385,6,[6],1,1.0,True
3386,5,[5],1,1.0,True
3387,3,[3],1,1.0,True
3388,2,[2],1,1.0,True
3389,9,[9],1,1.0,True
3390,4,[4],1,1.0,True
3391,6,[6],1,1.0,True
3392,9,[9],1,1.0,True
3393,7,[7],1,1.0,True
3394,3,[3],1,1.0,True
3395,5,[3],1,1.0,False
3396,9,[9],1,1.0,True
3397,6,[6],1,1.0,True
3398,5,[5],1,1.0,True
3399,9,[9],1,1.0,True
3400,8,[8],1,1.0,True
3401,8,[8],1,1.0,True
3402,9,[9],1,1.0,True
3403,9,[9],1,1.0,True
3404,9,[9],1,1.0,True
3405,4,[4],1,1.0,True
3406,8,[8],1,1.0,True
3407,9,[9],1,1.0,True
3408,4,[4],1,1.0,True
3409,7,[7],1,1.0,True
3410,5,[5],1,1.0,True
3411,6,[6],1,1.0,True
3412,8,[8],1,1.0,True
3413,1,[1],1,1.0,True
3414,4,[4],1,1.0,True
3415,8,[5],1,1.0,False
3416,2,[2],1,1.0,True
3417,3,[],0,0.0,False
3418,8,[8],1,1.0,True
3419,5,[5],1,1.0,True
3420,0,[0],1,1.0,True
3421,8,[8],1,1.0,True
3422,3,[5],1,1.0,False
3423,0,[0],1,1.0,True
3424,9,[9],1,1.0,True
3425,8,[8],1,1.0,True
3426,7,[7],1,1.0,True
3427,8,[8],1,1.0,True
3428,2,[2],1,1.0,True
3429,4,[4],1,1.0,True
3430,1,[1],1,1.0,True
3431,8,[],0,0.0,False
3432,7,[7],1,1.0,True
3433,6,[6],1,1.0,True
3434,3,[7],1,1.0,False
3435,5,[5],1,1.0,True
3436,8,[8],1,1.0,True
3437,8,[8],1,1.0,True
3438,6,[6],1,1.0,True
3439,2,[2],1,1.0,True
3440,2,[2],1,1.0,True
3441,8,[8],1,1.0,True
3442,9,[9],1,1.0,True
3443,1,[1],1,1.0,True
3444,6,[],0,0.0,False
3445,6,[6],1,1.0,True
3446,9,[9],1,1.0,True
3447,3,[3],1,1.0,True
3448,7,[7],1,1.0,True
3449,8,[8],1,1.0,True
3450,7,[7],1,1.0,True
3451,3,[],0,0.0,False
3452,9,[9],1,1.0,True
3453,0,[0],1,1.0,True
3454,8,[8],1,1.0,True
3455,0,[0],1,1.0,True
3456,9,[],0,0.0,False
3457,1,[1],1,1.0,True
3458,7,[7],1,1.0,True
3459,1,[1],1,1.0,True
3460,3,[3],1,1.0,True
3461,6,[6],1,1.0,True
3462,3,[3],1,1.0,True
3463,6,[6],1,1.0,True
3464,2,[2],1,1.0,True
3465,6,[6],1,1.0,True
3466,5,[5],1,1.0,True
3467,4,[4],1,1.0,True
3468,5,[5],1,1.0,True
3469,1,[1],1,1.0,True
3470,7,[7],1,1.0,True
3471,1,[1],1,1.0,True
3472,0,[0],1,1.0,True
3473,6,[6],1,1.0,True
3474,4,[4],1,1.0,True
3475,1,[1],1,1.0,True
3476,8,[8],1,1.0,True
3477,8,[8],1,1.0,True
3478,5,[],0,0.0,False
3479,9,[9],1,1.0,True
3480,7,[7],1,1.0,True
3481,8,[8],1,1.0,True
3482,8,[8],1,1.0,True
3483,5,[5],1,1.0,True
3484,7,[],0,0.0,False
3485,7,[7],1,1.0,True
3486,4,[4],1,1.0,True
3487,8,[8],1,1.0,True
3488,3,[3],1,1.0,True
3489,1,[1],1,1.0,True
3490,1,[1],1,1.0,True
3491,1,[1],1,1.0,True
3492,8,[8],1,1.0,True
3493,4,[4],1,1.0,True
3494,0,[0],1,1.0,True
3495,9,[9],1,1.0,True
3496,3,[3],1,1.0,True
3497,0,[0],1,1.0,True
3498,3,[],0,0.0,False
3499,3,[3],1,1.0,True
3500,3,[3],1,1.0,True
3501,0,[0],1,1.0,True
3502,7,[7],1,1.0,True
3503,8,[8],1,1.0,True
3504,8,[8],1,1.0,True
3505,9,[9],1,1.0,True
3506,1,[1],1,1.0,True
3507,4,[],0,0.0,False
3508,3,[3],1,1.0,True
3509,8,[8],1,1.0,True
3510,2,[2],1,1.0,True
3511,0,[],0,0.0,False
3512,9,[9],1,1.0,True
3513,0,[0],1,1.0,True
3514,6,[6],1,1.0,True
3515,8,[8],1,1.0,True
3516,4,[4],1,1.0,True
3517,8,[8],1,1.0,True
3518,0,[0],1,1.0,True
3519,7,[7],1,1.0,True
3520,6,[6],1,1.0,True
3521,8,[8],1,1.0,True
3522,3,[6],1,1.0,False
3523,4,[4],1,1.0,True
3524,1,[1],1,1.0,True
3525,6,[6],1,1.0,True
3526,2,[2],1,1.0,True
3527,7,[7],1,1.0,True
3528,7,[7],1,1.0,True
3529,0,[0],1,1.0,True
3530,8,[8],1,1.0,True
3531,8,[8],1,1.0,True
3532,6,[],0,0.0,False
3533,4,[4],1,1.0,True
3534,1,[1],1,1.0,True
3535,3,[3],1,1.0,True
3536,4,[4],1,1.0,True
3537,6,[6],1,1.0,True
3538,8,[8],1,1.0,True
3539,6,[6],1,1.0,True
3540,8,[8],1,1.0,True
3541,4,[4],1,1.0,True
3542,2,[2],1,1.0,True
3543,3,[3],1,1.0,True
3544,9,[9],1,1.0,True
3545,1,[],0,0.0,False
3546,4,[4],1,1.0,True
3547,8,[],0,0.0,False
3548,7,[7],1,1.0,True
3549,8,[8],1,1.0,True
3550,7,[7],1,1.0,True
3551,2,[5],1,1.0,False
3552,3,[3],1,1.0,True
3553,6,[6],1,1.0,True
3554,1,[1],1,1.0,True
3555,3,[3],1,1.0,True
3556,5,[5],1,1.0,True
3557,0,[0],1,1.0,True
3558,4,[4],1,1.0,True
3559,2,[2],1,1.0,True
3560,7,[7],1,1.0,True
3561,7,[7],1,1.0,True
3562,7,[7],1,1.0,True
3563,8,[8],1,1.0,True
3564,8,[8],1,1.0,True
3565,7,[7],1,1.0,True
3566,7,[7],1,1.0,True
